type,topic,variant,url,db_id,slug,language,published,char_count,views_count,created_at,updated_at
travel_plan,나고야 (일본),couple-3d-ko,/destinations/%EC%9D%BC%EB%B3%B8/%EB%82%98%EA%B3%A0%EC%95%BC/nagoya-couple-3days,a1706cf0-5b11-4e0e-a1da-6d4229c07d74,nagoya-couple-3days,ko,true,1115,51,2026-05-22T05:43:43.244937+00:00,
travel_plan,싱가포르 (싱가포르),family-4d-ko,/destinations/%EC%8B%B1%EA%B0%80%ED%8F%AC%EB%A5%B4/%EC%8B%B1%EA%B0%80%ED%8F%AC%EB%A5%B4/singapore-family-4days,0d67efb7-3f79-410a-925c-a34b0af433b6,singapore-family-4days,ko,true,2103,50,2026-05-13T05:11:10.631661+00:00,
travel_plan,런던 (영국),solo-3d-ko,/destinations/%EC%98%81%EA%B5%AD/%EB%9F%B0%EB%8D%98/london-solo-3days,a71feb46-b06f-4e4f-9d20-ba34df21f5ae,london-solo-3days,ko,true,1605,83,2026-05-13T05:16:55.214524+00:00,
travel_plan,시드니 (호주),couple-4d-ko,/destinations/%ED%98%B8%EC%A3%BC/%EC%8B%9C%EB%93%9C%EB%8B%88/sydney-couple-4days,60688cba-dbfb-4dea-96aa-f57684a15afc,sydney-couple-4days,ko,true,1673,49,2026-05-27T09:09:30.796971+00:00,
travel_plan,사이판 (사이판),solo-2d-ko,/destinations/%EC%82%AC%EC%9D%B4%ED%8C%90/%EC%82%AC%EC%9D%B4%ED%8C%90/saipan-solo-2days,b54f1dfd-26b0-465b-afa7-badfe7131d1b,saipan-solo-2days,ko,true,881,91,2026-05-22T07:14:26.606786+00:00,
travel_plan,바르셀로나 (스페인),friends-3d-ko,/destinations/%EC%8A%A4%ED%8E%98%EC%9D%B8/%EB%B0%94%EB%A5%B4%EC%85%80%EB%A1%9C%EB%82%98/barcelona-friends-3days,94db3d38-f765-4a29-944a-e3fdbbb6ce46,barcelona-friends-3days,ko,true,1582,61,2026-05-13T04:56:57.540232+00:00,
travel_plan,발리 (인도네시아),solo-3d-ko,/destinations/%EC%9D%B8%EB%8F%84%EB%84%A4%EC%8B%9C%EC%95%84/%EB%B0%9C%EB%A6%AC/bali-solo-3days,e4f9d0e8-e099-46c2-9359-20c9136b57fb,bali-solo-3days,ko,true,1595,128,2026-05-13T05:09:22.795943+00:00,
travel_plan,치앙마이 (태국),couple-3d-ko,/destinations/%ED%83%9C%EA%B5%AD/%EC%B9%98%EC%95%99%EB%A7%88%EC%9D%B4/chiang-mai-couple-3days,310fc15c-d3e8-4d26-ab0f-4c2528fb2242,chiang-mai-couple-3days,ko,true,1397,77,2026-05-13T05:02:39.111979+00:00,
travel_plan,바르셀로나 (스페인),family-4d-ko,/destinations/%EC%8A%A4%ED%8E%98%EC%9D%B8/%EB%B0%94%EB%A5%B4%EC%85%80%EB%A1%9C%EB%82%98/barcelona-family-4days,4133be18-53bf-44ea-b862-05443c895071,barcelona-family-4days,ko,true,2109,44,2026-05-13T04:56:02.811529+00:00,
travel_plan,오사카 (일본),couple-3d-ko,/destinations/%EC%9D%BC%EB%B3%B8/%EC%98%A4%EC%82%AC%EC%B9%B4/osaka-couple-3days,9e99d6dd-cbe8-4fc0-b494-21ad7b3c1c9e,osaka-couple-3days,ko,true,1477,215,2026-05-13T04:43:04.216025+00:00,
travel_plan,나트랑 (베트남),couple-3d-ko,/destinations/%EB%B2%A0%ED%8A%B8%EB%82%A8/%EB%82%98%ED%8A%B8%EB%9E%91/nha-trang-couple-3days,91bb81b2-b058-4dd1-b695-b00c1f71c1d7,nha-trang-couple-3days,ko,true,1130,35,2026-05-22T04:53:35.82493+00:00,
travel_plan,마닐라 (필리핀),couple-3d-ko,/destinations/%ED%95%84%EB%A6%AC%ED%95%80/%EB%A7%88%EB%8B%90%EB%9D%BC/manila-couple-3days,dc0312ba-296a-4d56-8af7-c3f6fe5575f9,manila-couple-3days,ko,true,1266,61,2026-05-22T05:03:08.89177+00:00,
travel_plan,발리 (인도네시아),friends-3d-ko,/destinations/%EC%9D%B8%EB%8F%84%EB%84%A4%EC%8B%9C%EC%95%84/%EB%B0%9C%EB%A6%AC/bali-friends-3days,502fdeac-88bb-414f-b794-a731c5cfecfc,bali-friends-3days,ko,true,1676,72,2026-05-13T05:08:34.780239+00:00,
travel_plan,싱가포르 (싱가포르),friends-3d-ko,/destinations/%EC%8B%B1%EA%B0%80%ED%8F%AC%EB%A5%B4/%EC%8B%B1%EA%B0%80%ED%8F%AC%EB%A5%B4/singapore-friends-3days,f2ac6b70-419a-4e64-b4b8-2f8be1883eee,singapore-friends-3days,ko,true,1520,42,2026-05-13T05:11:56.679754+00:00,
travel_plan,나고야 (일본),solo-2d-ko,/destinations/%EC%9D%BC%EB%B3%B8/%EB%82%98%EA%B3%A0%EC%95%BC/nagoya-solo-2days,fc8f0f26-08e5-4adf-bbdf-16c6bc4adabb,nagoya-solo-2days,ko,true,766,85,2026-05-22T05:45:36.198749+00:00,
travel_plan,다낭 (베트남),friends-3d-ko,/destinations/%EB%B2%A0%ED%8A%B8%EB%82%A8/%EB%8B%A4%EB%82%AD/da-nang-friends-3days,60f12270-13ca-432b-be19-0b059b803ce2,da-nang-friends-3days,ko,true,1114,69,2026-05-22T07:06:51.58948+00:00,
travel_plan,도쿄 (일본),family-4d-ko,/destinations/%EC%9D%BC%EB%B3%B8/%EB%8F%84%EC%BF%84/tokyo-family-4days,9cc4c16a-670f-4e74-a467-5be80eee2f91,tokyo-family-4days,ko,true,1802,64,2026-05-13T04:40:13.806092+00:00,
travel_plan,Tokyo (Japan),solo-3d-en,/en/destinations/Japan/Tokyo/tokyo-solo-3days-en,bf658c46-ffa2-4114-b42d-1185936c388a,tokyo-solo-3days-en,en,true,7337,46,2026-05-22T03:10:53.777782+00:00,
article,Bangkok (Thailand) / 맛집,Bangkok Street Food Guide: Best Eats for Travelers,/en/article/bangkok-street-food-guide-en,51c5acec-a4d5-46e9-aa45-9cb431d9e588,bangkok-street-food-guide-en,en,true,13803,,2026-05-30T09:38:02.142536+00:00,2026-05-30T09:38:02.142536+00:00
article,발리 (인도네시아) / 문화,"신들의 섬 발리, 당신이 몰랐던 천국의 7가지 얼굴",/article/bali-indonesia-travel-guide-hidden-gems,b097cfbf-88f8-44b6-8e69-56d8882207c1,bali-indonesia-travel-guide-hidden-gems,ko,true,3105,,2026-05-12T09:21:32.054471+00:00,2026-05-12T09:21:32.054471+00:00
article,Kyoto (Japan) / 문화,"Kyoto Travel Guide: Best Temples, Culture & Things to Do for First-Time Visitors",/en/article/kyoto-travel-guide-en,a724299c-4ffc-45fa-9cd2-7eb05726a969,kyoto-travel-guide-en,en,true,15359,,2026-05-26T06:57:04.183275+00:00,2026-05-26T06:57:04.183275+00:00
article,파리 (프랑스) / 관광,파리 에펠탑 완벽 가이드: 입장권부터 야경 명소까지,/article/paris-eiffel-tower-guide-ko,9b9a0a5c-890c-423d-a839-3b30b66c3ccf,paris-eiffel-tower-guide-ko,ko,true,3407,,2026-06-06T09:34:37.308505+00:00,2026-06-06T09:34:37.308505+00:00
article,후쿠오카 (일본) / 맛집,후쿠오카 맛집 완벽 가이드: 현지인도 즐겨 찾는 필수 식당 총정리,/article/fukuoka-best-restaurants-ko,f032771a-c113-46eb-978d-731428a06de3,fukuoka-best-restaurants-ko,ko,true,3420,,2026-05-29T12:38:05.471024+00:00,2026-05-29T12:38:05.471024+00:00
article,오사카 (일본) / 관광,오사카 USJ 유니버셜 스튜디오 재팬 완벽 가이드,/article/osaka-usj-guide-ko,8e5179b1-6e6a-42b8-99a0-ea30e93e65be,osaka-usj-guide-ko,ko,true,3080,,2026-05-28T13:02:25.635322+00:00,2026-05-28T13:02:25.635322+00:00
article,삿포로 (일본) / 관광,삿포로 여행 완벽 가이드 2024 - 한국인 여행자가 꼭 알아야 할 모든 것,/article/sapporo-travel-guide-for-korean-travelers-2024,28c1131a-fa99-4588-a932-b0675d6a9f45,sapporo-travel-guide-for-korean-travelers-2024,ko,true,4937,,2026-05-22T04:46:05.495272+00:00,2026-05-22T04:46:05.495272+00:00
article,파리 (프랑스) / 문화,"파리, 낭만을 넘어 진짜 파리지앵의 일상 속으로",/article/paris-travel-guide-hidden-gems-local-life,acd0ddd2-ee6a-46e1-93c0-274aa0ce91be,paris-travel-guide-hidden-gems-local-life,ko,true,3234,,2026-05-12T08:54:12.342577+00:00,2026-05-12T08:54:12.342577+00:00
article,Bangkok (Thailand) / 쇼핑,Best Shopping in Bangkok: The Ultimate Guide for Travelers,/en/article/bangkok-shopping-guide-en,fd81970a-cf25-4b10-a96b-052ab5ba8333,bangkok-shopping-guide-en,en,true,16543,,2026-05-30T09:39:46.898922+00:00,2026-05-30T09:39:46.898922+00:00
article,치앙마이 (태국) / 문화,치앙마이 사원 완벽 가이드: 꼭 방문해야 할 핵심 명소 총정리,/article/chiang-mai-temples-guide-ko,19144c7d-c3ad-451b-9204-ac4ce52e291c,chiang-mai-temples-guide-ko,ko,true,3122,,2026-06-02T17:56:41.494583+00:00,2026-06-02T17:56:41.494583+00:00
article,Rome (Italy) / 맛집,Rome Food Travel Guide: Eating Your Way Through the Eternal City,/en/article/rome-food-guide-en,4f8c0a5d-bac2-42d5-a119-5c487e2a7a9d,rome-food-guide-en,en,true,14299,,2026-06-04T12:41:21.029476+00:00,2026-06-04T12:41:21.029476+00:00
article,파리 (프랑스) / 문화,파리 루브르 박물관 완벽 가이드: 관람 전 꼭 알아야 할 모든 것,/article/paris-louvre-guide-ko,f4905fc7-cabc-4815-86b9-d898f76cc6cb,paris-louvre-guide-ko,ko,true,3199,,2026-06-06T09:36:20.776946+00:00,2026-06-06T09:36:20.776946+00:00
article,제주 (한국) / 자연,제주 한라산 등산 완벽 가이드 | 코스별 난이도와 준비물 총정리,/article/jeju-hiking-guide-ko,35ae8201-1ce6-4747-b859-82c0b5c8af8e,jeju-hiking-guide-ko,ko,true,2803,,2026-06-08T14:56:28.122621+00:00,2026-06-08T14:56:28.122621+00:00
article,바르셀로나 (스페인) / 문화,바르셀로나 완벽 여행 가이드: 가우디의 도시에서 꼭 해야 할 모든 것,/article/barcelona-complete-travel-guide,532dd243-2b45-439e-924b-3b5ecd98e7ea,barcelona-complete-travel-guide,ko,true,3026,,2026-05-12T08:57:17.33874+00:00,2026-05-12T08:57:17.33874+00:00
article,다낭 (베트남) / 자연,다낭 해변 추천 완벽 가이드 | 꼭 가봐야 할 해변 총정리,/article/da-nang-beach-guide-ko,72c1d834-3604-4f80-bd3c-ff7c1541c32e,da-nang-beach-guide-ko,ko,true,2916,,2026-05-31T10:03:35.246779+00:00,2026-05-31T10:03:35.246779+00:00
article,치앙마이 (태국) / 자연,치앙마이 코끼리 투어 완벽 가이드 – 윤리적 성지 추천,/article/chiang-mai-elephant-experience-ko,590348ff-ab6b-47c7-ae9d-c1f3a8e5fb3c,chiang-mai-elephant-experience-ko,ko,true,2792,,2026-06-02T17:57:47.125555+00:00,2026-06-02T17:57:47.125555+00:00
article,London (UK) / 관광,"London Budget Travel Tips: See More, Spend Less",/en/article/london-budget-travel-en,22527958-f862-4c2c-9848-c7a5090a4139,london-budget-travel-en,en,true,13538,,2026-06-04T12:43:00.37477+00:00,2026-06-04T12:43:00.37477+00:00
article,파리 (프랑스) / 맛집,파리 맛집 카페 완벽 가이드 | 현지인도 찾는 숨겨진 명소,/article/paris-cafe-restaurant-guide-ko,f4872e3d-aa57-469e-a376-e7ce056cbc1f,paris-cafe-restaurant-guide-ko,ko,true,3468,,2026-06-06T09:37:58.263377+00:00,2026-06-06T09:37:58.263377+00:00
article,삿포로 (일본) / 문화,삿포로 눈축제 완벽 가이드 – 일정·볼거리·여행 팁 총정리,/article/sapporo-snow-festival-ko,2f615974-c44f-4172-bcd9-3e42696e387c,sapporo-snow-festival-ko,ko,true,3412,,2026-05-30T09:30:10.785802+00:00,2026-05-30T09:30:10.785802+00:00
article,런던 (영국) / 문화,런던의 모든 것: 왕실의 도시에서 펼쳐지는 완벽한 여행 가이드,/article/london-uk-complete-travel-guide,91de3ce2-c26a-4b4c-864a-0d702978a539,london-uk-complete-travel-guide,ko,true,3174,,2026-05-12T09:15:40.418773+00:00,2026-05-12T09:15:40.418773+00:00
article,Shanghai (China) / 관광,Shanghai Travel Guide: Best Things to Do for First-Time Visitors,/en/article/shanghai-travel-guide-en,1459aecb-d04f-4de5-8fb6-9cf290e9a15a,shanghai-travel-guide-en,en,true,14133,,2026-05-26T07:28:38.02736+00:00,2026-05-26T07:28:38.02736+00:00
article,뉴욕 (미국) / 관광,뉴욕 완전 정복: 세계의 수도에서 놓칠 수 없는 모든 것,/article/new-york-city-complete-travel-guide,d97b543f-82ee-4054-81fe-3a28ae50d2f2,new-york-city-complete-travel-guide,ko,true,3843,,2026-05-21T09:37:47.160114+00:00,2026-05-21T09:37:47.160114+00:00
article,리스본 (포르투갈) / 문화,"리스본, 일곱 언덕 위에 펼쳐진 황금빛 도시 – 완벽한 여행 가이드",/article/lisbon-portugal-travel-guide,f0e46523-c452-4fcd-980c-fbfb1ebdb9dc,lisbon-portugal-travel-guide,ko,true,2948,,2026-05-12T09:26:39.062671+00:00,2026-05-12T09:26:39.062671+00:00
article,다낭 (베트남) / 맛집,다낭 맛집 완벽 가이드: 현지인도 즐겨 찾는 베트남 음식 총정리,/article/da-nang-best-restaurants-ko,f549baf8-f40d-4f3e-a8b9-745104df2285,da-nang-best-restaurants-ko,ko,true,2804,,2026-05-31T10:04:40.477323+00:00,2026-05-31T10:04:40.477323+00:00
article,Dubai (UAE) / 관광,"Dubai Luxury Travel Guide: Best Things to Do, See, and Experience",/en/article/dubai-travel-guide-en,2be7a3d2-c521-43d2-8e99-785e053740aa,dubai-travel-guide-en,en,true,15191,,2026-05-26T07:30:09.843052+00:00,2026-05-26T07:30:09.843052+00:00
article,Beijing (China) / 문화,Beijing Travel Guide: Best Things to Do for First-Time Visitors,/en/article/beijing-travel-guide-en,45e54151-e173-47b2-be43-2f0a4bbd5c77,beijing-travel-guide-en,en,true,13860,,2026-05-26T07:27:17.290634+00:00,2026-05-26T07:27:17.290634+00:00
article,Nagoya (Japan) / 관광,Nagoya Travel Guide: Best Things to Do for First-Time Visitors,/en/article/nagoya-travel-guide-en,87fa1fcb-75bd-49c4-a3f7-8ab9db1380dc,nagoya-travel-guide-en,en,true,15055,,2026-05-26T07:01:33.093543+00:00,2026-05-26T07:01:33.093543+00:00
article,세부 (필리핀) / 관광,세부 여행 완벽 가이드: 필리핀 대표 휴양지 핵심 정보,/article/cebu-complete-guide-ko,480a75ad-c26e-44f2-a0a6-901895b79427,cebu-complete-guide-ko,ko,true,2960,,2026-06-02T17:58:53.319062+00:00,2026-06-02T17:58:53.319062+00:00
article,괌 (괌) / 관광,괌 여행 완벽 가이드 2024 - 한국인이 꼭 알아야 할 핵심 정보,/article/guam-travel-guide-for-korean-travelers-2024,80e3e659-d04b-46a4-aafe-c90051271024,guam-travel-guide-for-korean-travelers-2024,ko,true,3490,,2026-05-22T04:39:00.900286+00:00,2026-05-22T04:39:00.900286+00:00
article,다낭 (베트남) / 문화,다낭 호이안 당일치기 완벽 가이드 – 교통·일정·맛집 총정리,/article/da-nang-hoi-an-day-trip-ko,af29ba8e-f0e6-4618-9f2d-e73e8adef609,da-nang-hoi-an-day-trip-ko,ko,true,2870,,2026-05-31T10:05:50.698481+00:00,2026-05-31T10:05:50.698481+00:00
article,Seoul (South Korea) / 쇼핑,Best Shopping in Seoul: The Ultimate District Guide,/en/article/seoul-shopping-guide-en,55706120-7b2b-49d0-bd0f-83d178e82b09,seoul-shopping-guide-en,en,true,13743,,2026-06-02T18:00:50.794254+00:00,2026-06-02T18:00:50.794254+00:00
article,London (UK) / 맛집,London Food Travel Guide: Best Eats & Markets,/en/article/london-food-guide-en,8b90a2c6-b6fb-4c02-ba9e-1ada5952ffff,london-food-guide-en,en,true,14066,,2026-06-04T12:44:47.861745+00:00,2026-06-04T12:44:47.861745+00:00
article,바르셀로나 (스페인) / 문화,바르셀로나 사그라다 파밀리아 완벽 가이드 | 입장권·관람 팁 총정리,/article/barcelona-sagrada-familia-guide-ko,19d12028-ea96-4995-8e9f-fc77f38665b0,barcelona-sagrada-familia-guide-ko,ko,true,2776,,2026-06-06T09:39:23.870621+00:00,2026-06-06T09:39:23.870621+00:00
article,도쿄 (일본) / 관광,도쿄 완전 정복: 처음 가도 현지인처럼 즐기는 7가지 방법,/article/tokyo-travel-guide-like-a-local,fd696253-7a7e-4a1c-8f75-34cd08e9fa95,tokyo-travel-guide-like-a-local,ko,true,2693,,2026-05-12T08:53:07.531579+00:00,2026-05-12T08:53:07.531579+00:00
article,도쿄 (일본) / 쇼핑,도쿄 쇼핑 추천: 하라주쿠부터 아키하바라까지 완벽 가이드,/article/tokyo-shopping-guide-ko,26314488-d061-4e5c-a76d-95f69ad20035,tokyo-shopping-guide-ko,ko,true,3474,,2026-05-28T12:57:51.772041+00:00,2026-05-28T12:57:51.772041+00:00
article,Fukuoka (Japan) / 관광,Fukuoka Travel Guide: Best Things to Do for First-Time Visitors,/en/article/fukuoka-travel-guide-en,be74e269-ae88-4466-887b-409e336b59ca,fukuoka-travel-guide-en,en,true,12733,,2026-05-26T06:58:26.320474+00:00,2026-05-26T06:58:26.320474+00:00
article,부다페스트 (헝가리) / 문화,"다뉴브강의 보석, 부다페스트 완벽 여행 가이드",/article/budapest-hungary-travel-guide,96d5cfad-e89e-44c7-af37-052167c19abb,budapest-hungary-travel-guide,ko,true,3215,,2026-05-21T08:47:58.309895+00:00,2026-05-21T08:47:58.309895+00:00
article,다낭 (베트남) / 관광,다낭 골프 완벽 가이드: 베트남 최고의 골프 여행지,/article/da-nang-golf-guide-ko,aab05bae-9a4b-46d8-b0ee-669bfa6cfa79,da-nang-golf-guide-ko,ko,true,2457,,2026-05-31T10:06:50.246172+00:00,2026-05-31T10:06:50.246172+00:00
article,뭄바이 (인도) / 문화,뭄바이 완전 정복: 인도 최대 도시에서 놓치면 안 될 모든 것,/article/mumbai-india-travel-guide,5aea5f6e-2220-4848-b7e4-fc3282284535,mumbai-india-travel-guide,ko,true,3282,,2026-05-21T08:55:05.073241+00:00,2026-05-21T08:55:05.073241+00:00
article,Istanbul (Turkey) / 관광,Istanbul Travel Guide: Best Things to Do for First-Time Visitors,/en/article/istanbul-travel-guide-en,8c0320e5-69d2-4c21-bc21-8b7c055d42b3,istanbul-travel-guide-en,en,true,14289,,2026-05-26T07:31:36.76534+00:00,2026-05-26T07:31:36.76534+00:00
article,Seoul (South Korea) / 문화,The Ultimate Seoul Nightlife Guide for International Travelers,/en/article/seoul-nightlife-guide-en,c74215a8-0c74-402d-8be1-e6f02c0ffdba,seoul-nightlife-guide-en,en,true,13363,,2026-06-02T18:02:14.165637+00:00,2026-06-02T18:02:14.165637+00:00
article,하노이 (베트남) / 문화,하노이 여행 완벽 가이드: 볼거리·맛집·이동 수단까지 총정리,/article/hanoi-complete-guide-ko,f6564dd3-48e3-4aef-a5db-49303ef03926,hanoi-complete-guide-ko,ko,true,3064,,2026-05-31T10:08:02.128422+00:00,2026-05-31T10:08:02.128422+00:00
article,Seoul (South Korea) / 관광,"Seoul Budget Travel Tips: See More, Spend Less",/en/article/seoul-budget-travel-en,b233b462-d34b-4b2b-8d3d-96c1b58ac06c,seoul-budget-travel-en,en,true,14799,,2026-06-02T18:03:47.301337+00:00,2026-06-02T18:03:47.301337+00:00
article,방콕 (태국) / 관광,"방콕 완전 정복: 황금 사원부터 야시장까지, 태국 수도의 모든 것",/article/bangkok-thailand-complete-travel-guide,4f9224d6-2e27-4d38-aa87-cbc81cf807fc,bangkok-thailand-complete-travel-guide,ko,true,3595,,2026-05-21T09:32:29.621551+00:00,2026-05-21T09:32:29.621551+00:00
article,싱가포르 (싱가포르) / 관광,싱가포르 USS 유니버셜 스튜디오 완벽 가이드 2024,/article/singapore-uss-guide-ko,cf451bf0-2837-4d13-bc74-8c1a233439c8,singapore-uss-guide-ko,ko,true,3207,,2026-06-05T12:22:49.044603+00:00,2026-06-05T12:22:49.044603+00:00
article,Madrid (Spain) / 관광,Madrid Travel Guide: Best Things to Do for First-Time Visitors,/en/article/madrid-travel-guide-en,142c9d43-a86d-4e6c-9277-3a8926b10268,madrid-travel-guide-en,en,true,14970,,2026-05-26T07:33:09.689384+00:00,2026-05-26T07:33:09.689384+00:00
article,방콕 (태국) / 문화,방콕 마사지 완벽 가이드: 타이 마사지부터 럭셔리 스파까지,/article/bangkok-massage-spa-ko,193a49df-9bf7-40f3-998a-60da8d93f28c,bangkok-massage-spa-ko,ko,true,3306,,2026-06-02T17:55:27.404764+00:00,2026-06-02T17:55:27.404764+00:00
article,Busan (South Korea) / 관광,Busan Beach Travel Guide: Best Shores & Tips,/en/article/busan-beach-guide-en,b8bf7d48-74e4-4759-b181-b5824a71893b,busan-beach-guide-en,en,true,16770,,2026-06-02T18:05:34.402605+00:00,2026-06-02T18:05:34.402605+00:00
article,Bangkok (Thailand) / 관광,"Bangkok Budget Travel Guide: See More, Spend Less",/en/article/bangkok-budget-travel-en,8dfc7ad8-9d98-40e4-8fe2-48f22aec0cb2,bangkok-budget-travel-en,en,true,14419,,2026-05-31T10:10:07.146108+00:00,2026-05-31T10:10:07.146108+00:00
article,Sapporo (Japan) / 관광,Sapporo Travel Guide: Best Things to Do for First-Time Visitors,/en/article/sapporo-travel-guide-en,4e320b5b-d965-4efa-9cc5-2abc91ea8edd,sapporo-travel-guide-en,en,true,15358,,2026-05-26T07:00:02.365749+00:00,2026-05-26T07:00:02.365749+00:00
article,오사카 (일본) / 맛집,오사카 맛집 완벽 가이드: 현지인도 즐겨 찾는 필수 음식 명소,/article/osaka-best-restaurants-ko,e49ef850-5c31-4c09-9457-59da06be53b1,osaka-best-restaurants-ko,ko,true,2570,,2026-05-28T12:59:59.810275+00:00,2026-05-28T12:59:59.810275+00:00
article,Berlin (Germany) / 문화,Berlin Travel Guide: Best Things to Do for First-Time Visitors,/en/article/berlin-travel-guide-en,d4ed9914-96f8-4088-9402-2d8d2f4034cc,berlin-travel-guide-en,en,true,13904,,2026-05-26T07:34:30.232646+00:00,2026-05-26T07:34:30.232646+00:00
article,Zurich (Switzerland) / 관광,Zurich Travel Guide: Best Things to Do for First-Time Visitors,/en/article/zurich-travel-guide-en,09612a2e-eb62-4040-96ed-0109e4ca2b65,zurich-travel-guide-en,en,true,14506,,2026-05-26T07:55:35.591564+00:00,2026-05-26T07:55:35.591564+00:00
article,Jeju Island (South Korea) / 자연,Jeju Island Nature Travel Guide: Best Outdoor Wonders,/en/article/jeju-island-nature-guide-en,ab32e71f-5f7d-42b1-b579-994baff4bca2,jeju-island-nature-guide-en,en,true,14686,,2026-06-02T18:08:37.632371+00:00,2026-06-02T18:08:37.632371+00:00
article,Barcelona (Spain) / 관광,Barcelona Travel Guide: Best Things to Do for First-Time Visitors,/en/article/barcelona-travel-guide-en,774d5b4e-afa7-410f-b8f8-9f81d80d811e,barcelona-travel-guide-en,en,true,12969,,2026-05-22T02:58:46.080841+00:00,2026-05-22T02:58:46.080841+00:00
article,Singapore (Singapore) / 관광,Singapore 3-Day Itinerary: The Ultimate Travel Guide for First-Time Visitors,/en/article/singapore-travel-guide-en,c7e4c1fd-6bd2-4dea-8075-bc09f7f34a9d,singapore-travel-guide-en,en,true,14269,,2026-05-22T02:56:14.691507+00:00,2026-05-22T02:56:14.691507+00:00
article,New York (USA) / 관광,New York Travel Guide: Best Things to Do for First-Time Visitors,/en/article/new-york-travel-guide-en,32417997-2ab8-42b2-923a-20af1c975078,new-york-travel-guide-en,en,true,13276,,2026-05-22T03:02:48.163578+00:00,2026-05-22T03:02:48.163578+00:00
article,Vienna (Austria) / 문화,Vienna Travel Guide: Best Things to Do for First-Time Visitors,/en/article/vienna-travel-guide-en,7f2467b2-87c2-4df6-82ca-b34497a8705a,vienna-travel-guide-en,en,true,13869,,2026-05-26T07:35:51.131135+00:00,2026-05-26T07:35:51.131135+00:00
article,Sydney (Australia) / 관광,Sydney Travel Guide: Best Things to Do for First-Time Visitors,/en/article/sydney-travel-guide-en,bb37ff48-12d8-4a74-9e79-2d1b9ce1a1ec,sydney-travel-guide-en,en,true,13535,,2026-05-26T07:56:53.528052+00:00,2026-05-26T07:56:53.528052+00:00
article,Da Nang (Vietnam) / 관광,Da Nang Beach Travel Guide: Best Beaches & Tips,/en/article/da-nang-beach-guide-en,f810e73b-ca6f-4cb2-87f3-bdece9e6a43c,da-nang-beach-guide-en,en,true,14665,,2026-05-31T10:13:10.678538+00:00,2026-05-31T10:13:10.678538+00:00
article,뮌헨 (독일) / 문화,"바이에른의 심장, 뮌헨 완전 정복 가이드",/article/munich-germany-travel-guide,50f1bc8a-ddce-43fc-82d4-a09b8f62cb6d,munich-germany-travel-guide,ko,true,2751,,2026-05-21T08:45:46.869125+00:00,2026-05-21T08:45:46.869125+00:00
article,세부 (필리핀) / 자연,세부 다이빙·스노클링 완벽 가이드 – 포인트·비용·준비물 총정리,/article/cebu-diving-snorkeling-ko,5504a210-e7ed-4091-b846-503f1142a764,cebu-diving-snorkeling-ko,ko,true,3279,,2026-06-03T18:14:12.486761+00:00,2026-06-03T18:14:12.486761+00:00
article,브뤼셀 (벨기에) / 문화,"초콜릿과 맥주, 그리고 역사가 공존하는 도시 — 브뤼셀 완벽 여행 가이드",/article/brussels-belgium-travel-guide,73a595af-2251-4c81-b751-7c4342a6fce1,brussels-belgium-travel-guide,ko,true,2675,,2026-05-21T08:46:48.684047+00:00,2026-05-21T08:46:48.684047+00:00
article,델리 (인도) / 문화,"혼돈과 경이 사이, 델리에서 발견하는 인도의 심장",/article/delhi-india-travel-guide,24c277f9-cff4-46c5-a32e-14f55dd07223,delhi-india-travel-guide,ko,true,3475,,2026-05-21T08:56:28.945769+00:00,2026-05-21T08:56:28.945769+00:00
article,Los Angeles (USA) / 관광,Los Angeles Travel Guide: Best Things to Do for First-Time Visitors,/en/article/los-angeles-travel-guide-en,948035f2-64d0-4657-bfa8-69458b013d40,los-angeles-travel-guide-en,en,true,14797,,2026-05-26T07:59:37.187561+00:00,2026-05-26T07:59:37.187561+00:00
article,베이징 (중국) / 문화,베이징 완전 정복: 천년 고도에서 현대 중국을 만나다,/article/beijing-travel-guide-ancient-capital,5624d1e2-67b0-4c3d-b462-6d28bb2c37c2,beijing-travel-guide-ancient-capital,ko,true,3041,,2026-05-21T08:59:00.966015+00:00,2026-05-21T08:59:00.966015+00:00
article,Hanoi (Vietnam) / 문화,Hanoi Travel Guide: Best Things to Do for First-Time Visitors,/en/article/hanoi-travel-guide-en,09513497-1f24-462c-bb76-989dc28eb4d0,hanoi-travel-guide-en,en,true,14386,,2026-05-26T07:10:06.598712+00:00,2026-05-26T07:10:06.598712+00:00
article,Osaka (Japan) / 맛집,Osaka Street Food Guide: Best Eats for Travelers,/en/article/osaka-street-food-guide-en,e74900bc-7fdd-4672-ba35-77a35c3c844e,osaka-street-food-guide-en,en,true,15568,,2026-05-28T13:04:43.5122+00:00,2026-05-28T13:04:43.5122+00:00
article,보라카이 (필리핀) / 자연,보라카이 해변 완벽 가이드: 화이트비치부터 숨겨진 해변까지,/article/boracay-beach-guide-ko,425cd16c-e16e-437a-b35f-628d29efd51c,boracay-beach-guide-ko,ko,true,3181,,2026-06-03T18:15:27.625857+00:00,2026-06-03T18:15:27.625857+00:00
article,Lisbon (Portugal) / 관광,Lisbon Travel Guide: Best Things to Do for First-Time Visitors,/en/article/lisbon-travel-guide-en,e687a0db-199f-434e-83be-a1207cbd64a6,lisbon-travel-guide-en,en,true,15171,,2026-05-26T07:38:52.983911+00:00,2026-05-26T07:38:52.983911+00:00
